Area Type, Area, Area Name, Standard Occupational Code, Occupational Title, Employment,Mean Wage, Median Wage, Entry Wage, Experienced Wage                                                                                                                                                                                                                                             
10,1,Capital Region,25-1062,"Area, Ethnic, and Cultural Studies Teachers, Postsecondary",80,99250,86970,62820,117470
10,1,Capital Region,25-1063,"Economics Teachers, Postsecondary",100,126020,110690,80770,148650
10,1,Capital Region,25-1065,"Political Science Teachers, Postsecondary",120,121670,101960,67110,148950
10,1,Capital Region,25-1066,"Psychology Teachers, Postsecondary",230,91280,83830,54940,109450
10,1,Capital Region,25-1067,"Sociology Teachers, Postsecondary",160,75990,64160,40250,93860
10,1,Capital Region,25-1069,"Social Sciences Teachers, Postsecondary, All Other",180,99840,86860,58820,120360
10,1,Capital Region,25-1072,"Nursing Instructors and Teachers, Postsecondary",290,74740,72930,52160,86020
10,1,Capital Region,25-1081,"Education Teachers, Postsecondary",250,84360,74440,44100,104480
10,1,Capital Region,25-1082,"Library Science Teachers, Postsecondary",,98550,98900,84700,105470
10,1,Capital Region,25-1111,"Criminal Justice and Law Enforcement Teachers, Postsecondary",90,79060,73900,47850,94660
10,1,Capital Region,25-1113,"Social Work Teachers, Postsecondary",80,99470,96370,68600,114910
10,1,Capital Region,25-1121,"Art, Drama, and Music Teachers, Postsecondary",470,96370,75450,45740,121680
10,1,Capital Region,25-1123,"English Language and Literature Teachers, Postsecondary",350,83620,74840,46770,102040
10,1,Capital Region,25-1124,"Foreign Language and Literature Teachers, Postsecondary",140,92320,91660,58580,109180
10,1,Capital Region,25-1125,"History Teachers, Postsecondary",190,84520,77760,52020,100760
10,1,Capital Region,25-1126,"Philosophy and Religion Teachers, Postsecondary",100,91440,82420,53440,110450
10,1,Capital Region,25-1193,"Recreation and Fitness Studies Teachers, Postsecondary",,69560,61720,43030,82830
10,1,Capital Region,25-1194,"Vocational Education Teachers, Postsecondary",190,66820,60910,41850,79310
10,1,Capital Region,25-2011,"Preschool Teachers, Except Special Education",720,34980,31260,27660,38640
10,1,Capital Region,25-2012,"Kindergarten Teachers, Except Special Education",300,73770,70340,49240,86040
10,1,Capital Region,25-2021,"Elementary School Teachers, Except Special Education",4570,77460,76110,51300,90550
10,1,Capital Region,25-2022,"Middle School Teachers, Except Special and Career/Technical Education",2630,72010,71200,48230,83910
10,1,Capital Region,25-2023,"Career/Technical  Education Teachers, Middle School",100,61010,59730,34140,74440
10,1,Capital Region,25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",3400,73650,73740,48450,86240
10,1,Capital Region,25-2032,"Career/Technical Education Teachers, Secondary School",430,75260,73740,50030,87870
10,1,Capital Region,25-2051,"Special Education Teachers, Preschool",230,60010,56410,44710,67650
10,1,Capital Region,25-2052,"Special Education Teachers, Kindergarten and Elementary School",790,75540,71890,50130,88250
10,1,Capital Region,25-2057,"Special Education Teachers, Middle School",370,73980,73800,54380,83790
10,1,Capital Region,25-2058,"Special Education Teachers, Secondary School",630,79290,78850,55590,91140
10,1,Capital Region,25-2059,"Special Education Teachers, All Other",,67690,63320,41560,80760
10,1,Capital Region,25-3011,Adult Basic and Secondary Education and Literacy Teachers and Instructors,220,74590,70280,48850,87460
10,1,Capital Region,25-3021,Self-Enrichment Education Teachers,1340,55400,54240,32350,66930
10,1,Capital Region,25-3031,"Substitute Teachers, Short-Term",2990,38470,35220,28350,43530
10,1,Capital Region,25-3097,"Teachers and Instructors, All Other, Except Substitute Teachers",770,55320,59010,27060,69460
10,1,Capital Region,25-4011,Archivists,,51890,50000,46620,54520
10,1,Capital Region,25-4012,Curators,100,73880,68920,54720,83450
10,1,Capital Region,25-4013,Museum Technicians and Conservators,100,60020,59470,44780,67650
10,1,Capital Region,25-4022,Librarians and Media Collections Specialists,740,66300,65060,47450,75720
10,1,Capital Region,25-4031,Library Technicians,390,36040,32770,27410,40350
10,1,Capital Region,25-9031,Instructional Coordinators,1370,76950,75410,53690,88590
10,1,Capital Region,25-9044,"Teaching Assistants, Postsecondary",,41090,39190,32390,45440
10,1,Capital Region,25-9045,"Teaching Assistants, Except Postsecondary",7400,31030,29070,26040,33530
10,1,Capital Region,25-9099,"Education, Training, and Library Workers, All Other",150,69770,65900,51460,78920
10,1,Capital Region,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",6600,65030,53800,33360,80860
10,1,Capital Region,27-1011,Art Directors,150,128810,86550,68420,159000
10,1,Capital Region,27-1013,"Fine Artists, Including Painters, Sculptors, and Illustrators",,53330,47450,32920,63530
10,1,Capital Region,27-1014,Multimedia Artists and Animators,120,90390,92580,58090,106550
10,1,Capital Region,27-1021,Commercial and Industrial Designers,50,68330,63570,45580,79700
10,1,Capital Region,27-1022,Fashion Designers,,99060,81000,52000,122590
10,1,Capital Region,27-1023,Floral Designers,110,30700,29340,26090,33000
10,1,Capital Region,27-1024,Graphic Designers,780,60180,56930,39620,70460
10,1,Capital Region,27-1025,Interior Designers,180,63470,55930,39840,75290
10,1,Capital Region,27-1026,Merchandise Displayers and Window Trimmers,310,36680,33500,28240,40900
10,1,Capital Region,27-1027,Set and Exhibit Designers,,95420,86840,42860,121700
10,1,Capital Region,27-1029,"Designers, All Other",,36080,30380,29510,39360
10,1,Capital Region,27-2012,Producers and Directors,360,64670,53480,39350,77330
10,1,Capital Region,27-2022,Coaches and Scouts,830,45510,38180,27790,54370
10,1,Capital Region,27-3011,Radio and Television Announcers,70,52210,37530,26130,65240
10,1,Capital Region,27-3023,"News Analysts, Reporters, and Journalist",100,50090,50170,39010,55640
10,1,Capital Region,27-3031,Public Relations Specialists,1580,79550,61150,39330,99670
10,1,Capital Region,27-3041,Editors,420,73770,68570,44080,88610
10,1,Capital Region,27-3042,Technical Writers,100,78250,71610,52430,91160
10,1,Capital Region,27-3043,Writers and Authors,140,77520,72090,46330,93110
10,1,Capital Region,27-3091,Interpreters and Translators,,54990,51100,42150,61410
10,1,Capital Region,27-3092,Court Reporters and Simultaneous Captioners,,87620,86130,73650,94600
10,1,Capital Region,27-3099,"Media and Communication Workers, All Other",,56120,58250,39940,64210
10,1,Capital Region,27-4011,Audio and Video Equipment Technicians,120,58250,58160,36700,69030
10,1,Capital Region,27-4012,Broadcast Technicians,140,52530,55640,31630,62980
10,1,Capital Region,27-4014,Sound Engineering Technicians,,66890,61550,49030,75830
10,1,Capital Region,27-4021,Photographers,110,48760,52780,28620,58830
10,1,Capital Region,27-4031,"Camera Operators, Television, Video, and Motion Picture",50,51220,47090,35200,59230
10,1,Capital Region,29-0000,Healthcare Practitioners and Technical Occupations,32070,82770,68350,44490,101910
10,1,Capital Region,29-1011,Chiropractors,70,89180,80110,62780,102380
10,1,Capital Region,29-1021,"Dentists, General",190,214840,186490,122140,261200
10,1,Capital Region,29-1022,Oral and Maxillofacial Surgeons,,260180,,,
10,1,Capital Region,29-1031,Dietitians and Nutritionists,300,69910,70610,48700,80520
10,1,Capital Region,29-1041,Optometrists,80,131550,134320,88590,153030
10,1,Capital Region,29-1051,Pharmacists,1080,124680,126020,88670,142680
10,1,Capital Region,29-1071,Physician Assistants,850,118130,118920,96660,128860
10,1,Capital Region,29-1081,Podiatrists,,155040,152890,121590,171770
10,1,Capital Region,29-1122,Occupational Therapists,550,77020,77380,57080,86980
10,1,Capital Region,29-1123,Physical Therapists,850,81700,81550,64700,90190
10,1,Capital Region,29-1124,Radiation Therapists,80,102520,105070,77300,115130
10,1,Capital Region,29-1125,Recreational Therapists,50,58070,58320,41080,66570
10,1,Capital Region,29-1126,Respiratory Therapists,400,69080,65930,56370,75430
10,1,Capital Region,29-1127,Speech-Language Pathologists,580,75950,72020,51850,88010
10,1,Capital Region,29-1128,Exercise Physiologists,,54610,44990,36880,63470
10,1,Capital Region,29-1129,"Therapists, All Other",,61110,57420,46740,68290
10,1,Capital Region,29-1131,Veterinarians,320,122370,123680,79800,143650
10,1,Capital Region,29-1141,Registered Nurses,11140,74130,73590,57800,82300
10,1,Capital Region,29-1151,Nurse Anesthetists,180,232870,212660,159410,269600
10,1,Capital Region,29-1171,Nurse Practitioners,670,113760,111770,89040,126110
10,1,Capital Region,29-1181,Audiologists,,88260,88120,74960,94910
10,1,Capital Region,29-1215,Family Medicine Physicians,200,222000,205910,139250,263380
10,1,Capital Region,29-1216,General Internal Medicine Physicians,300,274460,,,
10,1,Capital Region,29-1218,Obstetricians and Gynecologists,70,222420,,86900,290180
10,1,Capital Region,29-1221,"Pediatricians, General",80,193050,191190,105320,236910
10,1,Capital Region,29-1223,Psychiatrists,110,267450,,,
10,1,Capital Region,29-1228,"Physicians, All Other; and Ophthalmologists, Except Pediatric",1400,189540,201010,59690,254470
10,1,Capital Region,29-1248,"Surgeons, Except Ophthalmologists",130,288000,,,
10,1,Capital Region,29-1292,Dental Hygienists,670,70860,71370,59660,76460
10,1,Capital Region,29-1298,"Acupuncturists and Healthcare Diagnosing or Treating Practitioners, All Other",50,70560,64590,48870,81410
10,1,Capital Region,29-2010,Clinical Laboratory Technologists and Technicians,1170,59900,60270,36730,71490
10,1,Capital Region,29-2031,Cardiovascular Technologists and Technicians,280,57610,55950,32190,70310
10,1,Capital Region,29-2032,Diagnostic Medical Sonographers,340,78180,77540,64860,84830
10,1,Capital Region,29-2033,Nuclear Medicine Technologists,60,88370,93210,65990,99560
10,1,Capital Region,29-2034,Radiologic Technologists,830,67810,65720,52410,75520
10,1,Capital Region,29-2035,Magnetic Resonance Imaging Technologists,170,81720,81160,66660,89250
10,1,Capital Region,29-2040,Emergency Medical Technicians and Paramedics,1430,46000,44970,32990,52500
10,1,Capital Region,29-2051,Dietetic Technicians,50,39060,38240,26460,45360
10,1,Capital Region,29-2052,Pharmacy Technicians,1330,34220,32250,28240,37220
10,1,Capital Region,29-2053,Psychiatric Technicians,,41740,43550,31950,46640
10,1,Capital Region,29-2055,Surgical Technologists,290,48340,46240,33820,55600
10,1,Capital Region,29-2056,Veterinary Technologists and Technicians,260,45400,44850,35780,50220
10,1,Capital Region,29-2057,Ophthalmic Medical Technicians,350,43890,45370,33900,48890
10,1,Capital Region,29-2061,Licensed Practical and Licensed Vocational Nurses,3590,48150,47520,40230,52110
10,1,Capital Region,29-2081,"Opticians, Dispensing",180,54190,55230,39960,61310
10,1,Capital Region,29-2091,Orthotists and Prosthetists,,69990,53660,42660,83650
10,1,Capital Region,29-2092,Hearing Aid Specialists,,42270,44520,35030,45880
10,1,Capital Region,29-2098,"Medical Dosimetrists, Medical Records Specialists, and Health Technologists and Technicians, All Other",900,47820,43490,33420,55020
10,1,Capital Region,29-9091,Athletic Trainers,70,56060,53760,44570,61810
10,1,Capital Region,29-9098,"Health Information Technologists, Medical Registrars, Surgical Assistants, and Healthcare Practitioners and Technical Workers, All Other",50,73760,63910,36900,92190
10,1,Capital Region,31-0000,Healthcare Support Occupations,21810,35510,32950,28770,38890
10,1,Capital Region,31-1120,Home Health & Personal Care Aides,11500,33650,31510,27870,36540
10,1,Capital Region,31-1131,Nursing Assistants,6230,35090,33290,30070,37600
10,1,Capital Region,31-1132,Orderlies,180,33580,30770,27240,36750
10,1,Capital Region,31-1133,Psychiatric Aides,120,42490,43900,33820,46830
10,1,Capital Region,31-2011,Occupational Therapy Assistants,120,55050,54710,45440,59860
10,1,Capital Region,31-2021,Physical Therapist Assistants,260,55410,55770,45660,60280
10,1,Capital Region,31-2022,Physical Therapist Aides,60,32950,31740,28420,35220
10,1,Capital Region,31-9011,Massage Therapists,370,52110,51760,26690,64820
10,1,Capital Region,31-9091,Dental Assistants,660,44610,45090,35870,48980
10,1,Capital Region,31-9092,Medical Assistants,1050,36050,36260,30420,38870
10,1,Capital Region,31-9093,Medical Equipment Preparers,230,37970,35170,30110,41900
10,1,Capital Region,31-9094,Medical Transcriptionists,60,47770,47520,36750,53280
10,1,Capital Region,31-9095,Pharmacy Aides,100,29930,27340,26460,31660
10,1,Capital Region,31-9096,Veterinary Assistants and Laboratory Animal Caretakers,280,35680,34160,29710,38670
10,1,Capital Region,31-9097,Phlebotomists,220,40110,38270,31200,44570
10,1,Capital Region,31-9099,"Healthcare Support Workers, All Other",370,39910,38830,29900,44920
10,1,Capital Region,33-0000,Protective Service Occupations,12800,61620,57890,34850,75000
10,1,Capital Region,33-1011,First-Line Supervisors of Correctional Officers,340,87740,87290,72280,95470
10,1,Capital Region,33-1012,First-Line Supervisors of Police and Detectives,680,106530,103570,78350,120620
10,1,Capital Region,33-1021,First-Line Supervisors of Fire Fighting and Prevention Workers,270,82320,82330,62020,92470
10,1,Capital Region,33-1090,"Miscellaneous First-Line Supervisors, Protective Service Workers",310,61140,55900,43250,70080
10,1,Capital Region,33-2011,Firefighters,710,58030,55480,38500,67790
10,1,Capital Region,33-2021,Fire Inspectors and Investigators,80,75510,76780,54440,86050
10,1,Capital Region,33-3011,Bailiffs,270,62180,63140,38640,73950
10,1,Capital Region,33-3012,Correctional Officers and Jailers,2810,62950,62190,48380,70240
10,1,Capital Region,33-3021,Detectives and Criminal Investigators,930,93140,93640,66680,106370
10,1,Capital Region,33-3041,Parking Enforcement Workers,,39550,39730,37520,40560
10,1,Capital Region,33-3051,Police and Sheriff's Patrol Officers,2100,72080,70860,50100,83070
10,1,Capital Region,33-9011,Animal Control Workers,100,43200,40570,35000,47300
10,1,Capital Region,33-9021,Private Detectives and Investigators,,72090,76950,56370,79950
10,1,Capital Region,33-9032,Security Guards,2220,37880,35490,28900,42370
10,1,Capital Region,33-9091,Crossing Guards,200,33400,30730,26740,36720
10,1,Capital Region,33-9092,"Lifeguards, Ski Patrol, and Other Recreational Protective Service",440,28790,26820,26270,30050
10,1,Capital Region,33-9093,Transportation Security Screeners,150,45940,45820,40920,48450
10,1,Capital Region,33-9098,"School Bus Monitors and Protective Service Workers, All Other",880,36360,31310,26550,41270
10,1,Capital Region,35-0000,Food Preparation and Serving Related Occupations,33170,32540,29350,26520,35540
10,1,Capital Region,35-1011,Chefs and Head Cooks,570,54820,50060,37850,63310
10,1,Capital Region,35-1012,First-Line Supervisors of Food Preparation and Serving Workers,2230,43010,39450,29060,49990
10,1,Capital Region,35-2011,"Cooks, Fast Food",300,32690,26370,26010,36030
10,1,Capital Region,35-2012,"Cooks, Institution and Cafeteria",980,35020,32910,28380,38340
10,1,Capital Region,35-2014,"Cooks, Restaurant",3110,32320,31280,27670,34650
10,1,Capital Region,35-2015,"Cooks, Short Order",480,30510,29550,26820,32350
10,1,Capital Region,35-2019,"Cooks, All Other",,30280,27610,26650,32100
10,1,Capital Region,35-2021,Food Preparation Workers,1720,30420,29160,26520,32360
